,parallax,phot_g_mean_mag,bp_rp
644,1.17745992529147,15.467181,1.0667372
645,1.0994147664082934,17.125044,1.6450901
646,0.8537425947011485,16.145187,1.4777136
647,1.329817098852759,17.719164,2.188816
648,1.2566514368166557,15.077661,0.9768238
649,1.1163385787218276,17.732718,1.9053726
650,1.1718476550398178,13.944253,0.80461025
651,0.9105164396273552,13.971025,0.7604704
652,1.1332857197357402,14.454188,0.85127926
653,1.2205256408091745,12.478206,0.7679453
654,1.120753585624436,13.508189,0.7412548
655,1.1983536199850642,15.982876,1.4072571
656,1.1406007062193395,13.080602,0.7654743
657,1.1426469907698855,13.848256,0.81522465
658,1.1727584165852136,13.301689,0.76684284
659,1.1754835943173385,12.946713,0.77453804
660,1.2508955092582283,11.2212715,1.1992569
661,1.0994519068874975,15.705956,1.1198587
662,1.1878950322851378,17.782135,2.0119133
663,1.175115165779732,14.330846,0.83936405
664,1.146439920421915,12.513201,0.8826494
665,1.093005141950047,14.99642,1.1688433
666,1.1518104068533068,14.032978,0.9211788
667,1.1269149169449653,17.483412,1.8219032
668,1.1549365951807669,13.733011,0.84986115
669,1.1119559617818506,15.490891,1.2284241
670,1.1796680102998034,12.582053,0.7360163
671,1.1496221428457618,12.476053,0.75163937
672,1.2621369199463846,16.189533,1.3151636
673,1.1916506765624693,14.979486,0.9902525
674,1.1189767817141931,17.226446,1.6749802
675,1.1661968586223292,13.701042,0.75565815
676,1.1971104721244714,12.669828,1.0850782
677,1.1807411446386769,13.218655,0.7462158
678,1.178717093595406,17.512157,2.0207653
679,1.1333270458433289,14.595134,0.94522
680,1.152612796694669,17.278978,1.7104263
681,1.1465277837638408,13.696044,0.75548744
682,1.065430474236935,14.711714,1.0577097
683,1.1894204422804926,16.071657,1.2615585
684,1.1907763139891792,15.487612,1.4511023
685,1.1369185828078567,16.064222,1.266778
686,1.1570041195447474,13.264436,0.740324
687,1.136588696349382,13.357633,0.7251568
688,1.1776333916293928,13.816404,0.7708521
689,1.1561761278494642,13.282914,0.7429552
690,1.1401604588075591,14.115577,0.97070694
691,1.0125297479834503,17.225681,1.6809692
692,1.1711187606178073,12.726845,1.0717802
693,1.2720202715435465,15.7270155,1.3110161
694,1.303952639785231,17.30213,1.8409672
695,1.1420813291546128,13.646082,0.74066925
696,1.1478463359125226,16.039473,1.2588825
697,1.1456107760547898,14.00755,0.8529644
698,1.1810930230379637,15.329978,1.05095
699,1.2330575367859908,16.618692,1.4616194
700,1.0793227229445972,17.002968,1.6172504
701,1.121547336557403,15.260983,1.0329494
702,1.194328838531942,16.575846,1.4613152
703,1.1712627032770904,13.566598,0.74760723
704,1.2010145823413003,12.614237,0.74175644
705,1.1684561011726533,14.855805,0.9310608
706,1.0146319126556729,17.543928,1.7788143
707,1.1484106186508898,17.62397,1.806839
708,1.1856122329244592,16.96763,1.5916958
709,1.1928675245477285,12.58977,0.9082613
710,1.133188255371952,13.27827,0.7482071
711,1.2372274560279273,16.84414,1.5517578
712,1.190975564593043,16.311075,1.3444366
713,1.1398841940372748,13.249134,0.73538685
714,1.0820032718454689,14.831528,0.9396677
715,1.065344818202159,15.323898,1.1597042
716,1.1474845645421368,14.223176,0.81415844
717,1.1652108145702802,13.132758,0.757637
718,1.0960951536878016,11.2497425,0.14682293
719,1.1943369814690792,17.669428,2.1056843
720,1.1321132925613555,14.33254,0.83200836
721,1.1413474446249217,13.522219,0.74252796
722,1.1072771795154928,17.251703,1.7221985
723,1.2237860664089295,12.601999,0.9179535
724,1.1994518948509252,14.357657,0.8860092
725,1.1753934561804975,17.756857,1.9726543
726,1.4566891891144258,14.424609,0.83229446
727,1.137687286282276,15.615606,1.3317327
728,1.1173609348136335,15.142609,1.0002985
729,1.19506307548707,15.112006,0.995553
730,0.8156868008192785,15.182085,1.009778
731,1.0919097851016712,16.21151,1.4630728
732,1.1340564643745386,17.032236,1.6106358
733,1.1781231211794791,10.512736,1.1006708
734,1.1350684189173046,14.541533,0.8822565
735,1.138710628995105,12.992477,0.75508595
736,1.1670147757357756,15.050134,0.9879656
737,1.2005404438602607,16.662333,1.8249722
738,1.1480116098473825,12.958711,0.7166929
739,1.1234658038125964,17.851824,2.1973076
740,0.8393156300043457,13.252105,0.7406626
741,0.7571098750698309,17.432528,2.0630283
742,0.9986282032179216,17.197443,2.052206
743,1.1850340822961247,13.221856,0.7272253
744,1.2162979022800706,17.943571,1.9488316
745,1.153956309976424,14.419957,0.8448429
746,1.186706356939782,12.934086,0.7200918
747,1.0749474517819972,15.241742,1.0469055
748,1.102498225809177,14.231096,1.1509209
749,1.1288742969554475,15.931817,1.2123566
750,1.1519569504469271,13.348781,0.73667717
751,1.1870506926029027,14.705977,0.9564123
752,0.998624057447681,15.67079,1.1552839
753,1.0465908006322229,17.98628,2.0294628
754,1.0924921760065442,16.25116,1.3152819
755,1.215794800485435,17.89022,1.8975449
756,1.1387601234987006,14.329582,0.82022
757,1.043617052367201,16.947237,1.6121101
758,1.1419076461708992,14.483813,0.8662548
759,1.2567151816335969,15.648104,1.119195
760,0.9295774935605524,17.831444,2.0896378
761,1.2446486468729636,17.541813,1.8482265
762,1.0697105003341298,13.630524,0.77370834
763,1.0584768707355112,13.337077,0.7885809
764,1.1806644130765818,15.176177,1.1777039
765,1.133119926009633,14.048451,0.7632761
766,1.2048993265248569,16.13321,1.2780113
767,0.9823188757190012,16.133791,1.6648321
768,1.1084356643831943,15.37342,1.0435658
769,1.1534567444598798,14.5953865,0.93205357
770,1.0452697483658202,16.22102,1.5852375
771,1.1557868546226395,14.694768,0.904541
772,1.174805110038957,13.031916,0.7444563
773,1.145300527406056,13.2420635,0.7311497
774,1.2122412935346087,12.498256,0.8654661
775,1.175451005810465,13.884225,0.7675934
776,1.0650238859357577,15.844483,1.2202606
777,1.1539230126758735,12.564291,0.74059486
778,1.249385045108378,16.612162,1.5303602
779,1.122256470340747,14.613161,0.8826666
780,1.1002058137094062,16.646383,1.668479
781,1.1911197679997585,14.478987,0.8739338
782,1.112751272776897,16.683075,1.5068693
783,1.1863568069071122,13.981238,0.7815771
784,1.2464238204193012,16.989664,1.7299271
785,1.2256528959539013,16.955397,1.5907211
786,1.1597529619130709,14.370695,0.9778242
787,1.1001952338359602,13.978698,0.7771692
788,1.086615919822549,15.021946,1.0051737
789,1.1971884675337028,15.4304495,1.0489044
790,1.152828112024887,15.46716,1.262433
791,1.1990922435893647,15.079404,0.9866047
792,1.2344481502995406,15.622816,1.2603703
793,1.17253033894808,13.576005,0.73956585
794,1.1006506091847656,17.126034,1.9515877
795,1.2046256707750382,16.714752,1.5186491
796,1.15999652340297,13.952044,0.8713112
797,1.037710332177406,16.25642,1.3152981
798,1.1974372150164654,14.7921715,0.91913986
799,0.9853885479352456,17.013369,1.7292767
800,1.2142353303441626,15.355323,1.2652607
801,1.1655713612446683,13.319092,0.648366
802,1.2013230888602429,12.695327,0.96841717
803,1.218276274550113,14.309361,0.8279934
804,1.100796636583372,13.604394,0.7462406
805,1.2096710798164352,17.797903,1.9104099
806,1.0765512851613324,16.349297,1.5082054
807,1.6425886660195663,15.790615,1.2663555
808,1.1488719732576451,15.931609,1.2345314
809,1.183441424147861,16.02001,1.2250347
810,1.1608150866882294,13.559339,0.74651146
811,1.1068811034069663,13.543837,0.7501888
812,0.7951772608768457,16.907835,1.1413841
813,1.1270508113483455,15.631971,1.4175091
814,1.175726643877017,17.637362,2.0956306
815,1.125514565432455,15.0919895,0.97578335
816,1.222796514553622,16.116764,1.3781404
817,1.198377485456572,17.150433,1.9533863
818,1.1315310929740945,16.207754,1.306529
819,1.1523082073150377,14.427105,0.99586105
820,1.1591146785838828,13.885436,0.7747469
821,1.1842722728713826,17.356447,1.763176
822,1.1554649742275136,13.069575,0.7319746
823,1.1906199447939705,14.740636,0.92677784
824,1.2238869236051355,17.90592,1.9403858
825,1.197132687579274,10.960272,1.2252474
826,1.1561639785858304,17.851322,1.9636936
827,1.1728343536955887,14.370622,0.8454981
828,1.1820988824831915,10.640092,0.1401701
829,1.181098739399472,13.221919,0.7373276
830,1.2436404594579058,13.283628,0.72678375
831,1.191740997843661,16.543694,1.4470825
832,1.1664806125391356,12.279008,1.1526117
833,1.463149593060256,16.49889,1.5358458
834,1.3592930502300544,17.06271,1.6366329
835,1.1444482936268856,13.536232,0.7390928
836,1.0890588061901678,17.047773,1.6099567
837,1.113630410961549,17.071058,1.9733429
838,1.2039230314841898,16.248579,1.3712358
839,1.175932797447876,10.147911,1.2281027
840,1.1394345272136428,15.073325,0.9867172
841,1.1436050945138665,16.652458,1.4770699
842,1.0941891079470014,13.932858,0.7817707
843,1.1352121992742288,17.401415,1.8350182
844,1.262779749071367,16.090982,1.2539062
845,1.1479300800918495,15.014009,0.96694946
846,1.142909376125966,16.372826,1.5052404
847,1.1734004281522512,14.749684,0.9803457
848,1.6622698480653877,15.469993,1.2113991
849,1.1485762475750647,14.38763,0.836771
850,1.243588060817167,14.549583,0.88119316
851,1.3416663536873186,17.813705,1.8573952
852,1.1809791276690245,13.992014,0.76882744
853,1.1518183420410624,15.192,1.1969833
854,1.1611473132023893,13.562483,0.78445625
855,1.1593447725621102,13.2109785,0.75927544
856,1.1363185255240893,13.550175,0.74014187
857,1.1708293956288622,13.775511,0.7743521
858,1.0485643272477891,17.431898,2.0175934
859,1.1620889654408315,13.872696,0.8768215
860,1.1919295679244553,12.536666,0.739871
861,1.183530726801976,17.001232,1.6210175
862,1.1603930736879924,14.414763,1.0019436
863,1.1034820467525404,15.383015,1.0541439
864,0.9233844169278446,17.929728,1.967844
865,1.0230426579075536,17.727474,2.0537548
866,1.1348171776928684,12.572901,0.7383938
867,1.1986323362760365,13.040115,0.7442293
868,1.1592611514668354,13.410427,0.73379993
869,1.2701700217086174,16.246227,1.5720253
870,1.2448143874265911,17.82385,2.1040382
871,1.2229473226205825,13.350618,0.72792625
872,1.1743568146344645,13.524063,0.7305336
873,1.1701211232157724,17.425936,1.8043175
874,1.1291568930199434,17.600506,1.7815857
875,1.1884691727308323,17.803898,1.8562031
876,1.1523114153632217,14.207137,0.8176451
877,1.106011818102264,15.386318,1.0594673
878,1.234790380050964,16.486538,1.4227257
879,1.1292708563594205,15.8911495,1.2004805
880,1.1099441120943034,15.617603,1.106535
881,1.1115477124945732,16.386658,1.3776064
882,1.148524052178257,16.043224,1.249424
883,1.1323369344201926,14.349534,0.8319626
884,1.1118491761130465,14.445664,0.8712406
885,1.043222691764934,17.323992,1.6538792
886,1.3773084158232212,12.2207,0.5397787
887,1.2037695480729362,16.387348,1.3871326
888,1.1363390292197852,14.014649,0.7984829
889,1.03744448585197,15.868754,1.2071266
890,1.207080168273699,14.836234,0.9302206
891,1.2331326182265463,14.599969,1.032628
892,1.145734794239688,16.619219,1.6058245
893,1.0678979629082317,13.976336,0.7843218
894,1.1568720743566456,13.151058,0.7461138
895,1.171919203472662,16.00579,1.2200623
896,1.222518978598934,14.627281,0.8787594
897,1.163966201676433,12.53787,0.74940586
898,1.170959183922648,15.716253,1.2639933
899,1.146771253234416,14.074452,0.79384136
900,1.169407184151365,13.230782,0.75239563
901,1.1392711511157656,13.862155,0.8866339
902,1.110470097096086,16.339571,1.3367033
903,1.1644582829236667,13.169649,0.725646
904,1.2054857925323954,16.072285,1.2649479
905,1.1778103885999522,13.999897,0.78497314
906,1.1767322900760782,12.576983,0.74893
907,1.128511691604889,14.774575,0.91657925
908,0.6966034768232586,16.18358,1.3526278
909,1.213697106322298,12.249378,1.1126966
910,1.1711731381142008,13.98377,0.89772415
911,1.052180554753061,17.111662,1.6497574
912,1.1870194063715325,15.314507,1.0695724
913,1.1333438379700798,15.368779,1.053546
914,1.1527708267897483,15.692035,1.273489
915,1.2574703576342998,17.50314,1.7818031
916,1.1067392699870384,16.547073,1.4473095
917,1.3099237661059129,13.292193,0.7456989
918,1.0603680895899252,17.119549,1.876461
919,1.1207519728350803,14.867337,0.9441719
920,1.0677905114150346,17.049267,1.6534405
921,1.100589660180717,17.517235,2.1661797
922,1.071607283467494,15.995378,1.2514381
923,1.140031985679314,15.33606,1.2474442
924,1.1606062868335307,14.496078,0.86559105
925,1.1478513512234012,16.54981,1.4550695
926,1.1060934570050205,12.560714,0.7372503
927,1.3487223903328769,13.04971,0.7578497
928,1.116759361238982,16.309988,1.3592129
929,1.148384858200616,17.167074,1.6761703
930,1.162954878658609,16.09723,1.4619074
931,1.059142684344332,17.005371,1.6241379
932,1.056812510742369,15.860882,1.3841066
933,1.0360012338326277,15.458749,1.0948849
934,1.2535601870004744,17.253534,1.6999454
935,1.126502588701083,13.891024,0.7666836
936,1.0986828339456585,16.693424,1.6356487
937,1.1216282025178883,15.905231,1.1914206
938,1.1581514388735228,15.728919,1.1601219
939,1.3080747258772565,14.770731,1.001195
0,0.4171038688697858,17.939857,1.3748665
1,0.9783192700179512,16.990763,1.4897671
2,0.4839895217794506,16.973495,1.124342
3,0.5706623112321682,14.377251,1.0464582
4,0.5788803471699976,17.11018,1.0770226
5,0.3289993428601883,16.56502,0.7991886
6,0.5047106030669731,17.484272,0.9559536
7,1.3162583664174734,13.750735,0.8993559
8,0.3495495344398286,17.692755,0.85531807
9,0.6012892113478859,14.363307,0.87687683
10,0.4733319309232117,16.968222,1.1627731
11,0.513304261452104,17.829496,0.9766941
12,0.1586331259275921,15.539597,1.2277508
13,0.5634208140151553,16.007051,1.019886
14,0.5728548398781769,17.614836,1.1080208
15,1.0860205978327837,16.720201,1.5408173
16,0.869144977352248,17.494352,1.8777008
17,0.3507967605909721,15.600187,0.97638416
18,0.7095398072145787,14.87862,0.91339874
19,0.2774838756619702,16.01918,0.8792286
20,0.4931491995893552,16.799955,1.1353531
21,0.5302510078033461,16.883064,1.078907
22,0.740280676521411,16.913979,1.2904072
23,0.4526211350634602,15.598738,1.0041313
24,0.5145358525556936,15.681854,0.9943323
25,0.5017962075049494,15.397891,0.83142376
26,0.5403060852913776,15.912059,0.9860039
27,0.5746493125009127,12.791715,1.4139452
28,0.2405033987052363,16.969315,0.88547707
29,0.478056432148023,16.203705,0.98542786
30,0.543185612489991,15.806954,1.0166168
31,0.5620514663356352,14.794596,1.0170107
32,0.2477690613544977,16.193129,0.8111725
33,0.4793420526184545,15.021841,0.7417536
34,0.5236269214651412,16.517014,1.013936
35,0.3848050971346095,17.88673,1.1194725
36,0.2761954827271787,13.076601,1.3496065
37,0.543809712603939,17.816069,1.3921947
38,0.5699096641047713,14.21875,1.2756424
39,0.5488550897028368,17.677479,1.1846218
40,0.5159408138638208,17.776983,1.2498932
41,0.2460385594679973,16.767532,0.8216305
42,0.598928899775394,17.506895,1.3172913
43,0.695184423916014,15.559652,0.8633337
44,0.502753253285102,14.406227,0.6973734
45,0.5636085882107529,17.315527,1.1950245
46,0.3744580774149007,17.377916,1.1939354
47,0.5127193072785896,16.285997,0.9858284
48,0.5076093121095859,15.748509,0.8899317
49,0.5378957460858266,14.851937,1.0414991
50,2.6157371405473704,14.672868,1.5185452
51,0.7531571896624883,17.82534,1.4638805
52,0.5153336854362296,15.180423,0.9289017
53,0.5056396637367544,16.267113,0.98748875
54,0.5166076450666343,17.039402,1.0917931
55,0.6027292921305101,17.262083,1.1614475
56,0.5734744238218057,15.294525,0.88162136
57,0.1955284325571184,16.431356,1.2234812
58,0.5599639018844238,16.23186,0.86597824
59,0.5733178560479977,12.335592,1.3680182
60,0.4745797864754873,17.012033,1.1853371
61,0.5326918121362128,16.585052,1.0106983
62,0.5318920707242586,14.902516,0.69394875
63,0.564056864595649,14.782731,0.9015379
64,0.5352113662125896,14.90912,1.1580305
65,0.5345971444889155,15.036944,0.8627653
66,0.5538248360838965,15.356762,0.84233093
67,0.6663191346999037,16.244822,1.1998053
68,0.5213027666908698,14.826034,0.9007416
69,0.618640696929908,17.328888,1.1599903
70,1.4581553198951598,16.957438,1.9180298
71,0.4230771316109953,16.07128,0.9539814
72,0.4622892859285346,16.738237,1.1371441
73,0.2857971107490569,16.730795,0.90073586
74,0.2298410104774529,15.791412,1.1401558
75,0.5480692325428997,14.956928,0.86911774
76,0.4280401260411817,17.303467,0.9559803
77,0.5586074547749523,10.056389,2.1774645
78,0.4689016452600983,16.495275,1.0098782
79,0.5406494333283444,15.691486,0.9414768
80,0.568461211740488,12.246192,1.402441
81,0.6089275211505046,17.56953,1.2225094
82,0.3669169293806932,17.742535,1.4598942
83,0.5374248689931679,15.833477,0.8373823
84,0.519581342565651,14.341049,1.364768
85,0.4946638017629876,16.112738,0.9624071
86,0.5398191981833643,17.463812,1.2438755
87,0.3485176484639447,15.660443,0.95447445
88,0.5026926719016361,15.700808,0.8731804
89,0.5283303445274302,15.367089,0.8609371
90,0.5078180292009222,15.626873,0.906559
91,0.91972978014648,17.41432,1.5783939
92,0.5436369028973598,17.526638,1.2075081
93,0.4599135235772486,17.166393,1.1336021
94,0.5272473793829151,15.964418,0.90698147
95,0.5062806249391931,16.48487,0.961442
96,0.4290507333650408,17.343079,1.341938
97,0.5316775871912957,17.825226,1.318922
98,0.5641300654765672,16.25696,0.970006
99,0.2848433771681384,16.295412,0.835021
100,0.523845496891145,17.403515,1.4560566
101,0.4945372608608832,14.8883295,1.0832348
102,0.5340393368006375,15.8871765,0.9005108
103,0.5477598131499856,15.253853,0.8445444
104,0.5516758681196244,17.745926,1.2897282
105,1.0985072843893235,15.227771,1.0096922
106,0.3815792789185512,17.81737,1.6001225
107,0.5256698996220692,17.693813,1.2701702
108,0.4238955042148071,17.513826,1.2115555
109,0.5426217199388685,12.080218,1.3137608
110,0.619481855721581,17.978872,1.3526955
111,1.1533992558539805,13.803442,0.75992775
112,0.5772985935162422,16.721088,1.0229015
113,0.5061147326218893,17.78368,1.2836628
114,0.5652731261698634,15.030864,0.84016705
115,0.5517812388057075,15.137805,0.9015999
116,0.5080356578862073,17.623657,1.2980919
117,0.7250197217808373,15.726391,0.90503025
118,0.5561263116632055,15.9525175,0.90583897
119,0.558714864127529,15.70184,0.9010391
120,0.4562509574379164,17.312471,1.173029
121,0.4865586287198618,16.980185,1.105629
122,0.574055592075559,15.29221,0.85182476
123,0.5149381895270726,15.490114,0.8607216
124,0.4772740909963348,16.896105,1.0823689
125,0.5280019243512402,15.540847,0.8890619
126,0.6095015733054556,17.724512,1.2676697
127,0.2657147579706967,16.759806,1.0075569
128,0.4546970577247745,16.576666,1.0271406
129,0.5238185140021556,17.639702,1.4912109
130,0.542935080587997,16.453148,0.9781294
131,0.5093467203360758,15.800952,0.8682976
132,0.5305460202443615,15.812217,0.95281124
133,0.5912604971398713,17.70858,1.2808132
134,0.5282671506675166,17.045675,1.102766
135,0.6110223579385455,17.249964,1.1650505
136,0.5388949843414778,14.746948,0.9607372
137,0.511568304668055,16.293081,1.0331135
138,0.5368461072673719,15.158102,0.85499096
139,0.5091069276231123,15.755715,0.8977814
140,0.6157757203056601,17.49311,1.2098904
141,0.5097147640794057,17.256454,1.1849728
142,0.5012160053668617,16.034847,0.9110966
143,0.5242595135304141,16.073551,0.9733639
144,0.4996010548509809,16.447792,0.97585297
145,0.5741421365374867,17.463083,1.4471779
146,0.5173222047355321,17.709185,1.2798996
147,0.5418278447894473,16.451538,1.0106745
148,0.5096729687884705,14.864755,1.0506287
149,0.462373261925589,16.773592,1.1188812
150,0.4860266228215063,14.7795105,0.8806467
151,0.5254357248220759,15.961491,0.91250515
152,0.4447745492896897,17.067345,1.2612228
153,0.5218078559312319,15.398883,0.84114265
154,0.4772417977356567,17.717484,1.3374367
155,0.3842667682453211,17.332138,1.0196857
156,0.657998773387597,15.86819,0.9060297
157,0.4903722356565875,16.526861,1.039319
158,0.54929458082714,14.865593,1.0583849
159,0.5250008934872655,16.05513,0.9557581
160,0.5096325766619892,14.763145,0.8839607
161,0.6475871347791541,17.165476,1.1333351
162,0.503779940196138,15.565131,0.8357992
163,0.3439351293147617,17.330572,0.9248104
164,0.548487048778831,15.81894,0.8752041
165,0.5129516808560863,14.66955,1.1840811
166,0.522288901992744,17.02309,1.0967522
167,0.5191364002120364,15.480241,0.87800026
168,0.5318040132627279,15.78477,0.98274994
169,0.5201483791708413,15.704668,0.8286829
170,0.5068888481323959,15.870834,0.95298195
171,0.521814055697836,16.070175,0.9049072
172,0.5321748041058671,16.355865,0.964756
173,0.5488165415828943,17.50803,1.2651768
174,0.5421353722784904,17.183275,1.1608353
175,0.6115837683518025,17.854393,1.3856049
176,0.6750544443007731,17.432093,1.270956
177,0.5330740204199453,16.258324,0.9772339
178,0.5352457831661543,14.18164,1.2157059
179,0.4993375876125839,16.270084,1.0459366
180,0.4099093264899763,17.931448,1.3687496
181,0.5500362856187437,16.611406,1.01404
182,0.5404502960243541,16.383392,0.98257446
183,0.5859935945097103,16.111721,1.0181313
184,0.5033144618038337,17.639912,1.2358418
185,0.4326978865752497,17.741846,1.2881641
186,0.5624055795927797,15.996317,0.91818523
187,0.5221142097499476,14.930451,1.1502094
188,0.4784007063113397,17.014591,1.1071892
189,0.520013215799212,17.680769,1.2640095
190,0.5006978361305723,15.320309,0.8610811
191,0.5027862278627713,17.600649,1.1839104
192,0.5003870148393325,16.632944,1.0413408
193,0.5275699065824415,13.172752,1.2969999
194,0.5251567372471,15.53756,0.8874006
195,0.5724148622970476,16.110525,0.94887257
196,0.6027169929404923,16.769838,1.0758762
197,0.4868656218939617,17.231026,1.3417912
198,0.4855326150817844,15.550931,0.90553474
199,0.4006537046392632,17.790934,1.3073292
200,0.5235863820830753,15.382221,0.88560486
201,0.5313444695743947,16.676071,1.1884022
202,0.5317160861605853,15.589711,0.9107466
203,0.6464187640421736,16.06979,0.9483957
204,0.5597659653029942,15.252848,0.8826704
205,0.5145651523223469,15.954489,1.0185537
206,0.5016219536312481,15.580326,0.9922781
207,0.5564762097111683,17.175863,1.1405315
208,0.5463951910564226,17.980791,1.7053642
209,0.5030305119856546,16.790844,1.0534554
210,0.566722589174091,17.13991,1.1472797
211,0.5421571438578643,16.78233,1.0374641
212,0.4595793386437357,17.815866,1.3075581
213,0.5230960914186277,14.818054,1.0090284
214,0.5753349229192187,14.967989,0.8507433
215,0.6062615111352038,15.616115,0.84117603
216,0.4354660620189783,17.3039,0.96404076
217,0.5473082997359118,15.976345,0.92579937
218,0.4028386048148431,14.479954,1.1796198
219,0.5470404150103547,17.620106,1.261034
220,0.4828671785709187,17.874529,1.3301449
221,0.3529173045943165,17.341402,0.8219528
222,0.4917410735621395,15.687093,0.87072945
223,0.542424029939499,17.921787,1.3250885
224,0.5618858006973793,15.134004,0.8623371
225,0.5105487891959986,14.089025,1.2195673
226,1.1284628652269892,15.686729,1.1545696
227,0.5162578599838126,16.309986,1.0381699
228,0.4650198765851547,16.870268,1.0897827
229,0.5203631983113511,14.050668,0.75317097
230,0.3998051137252546,17.510702,1.420948
231,0.5987297109420393,17.48236,1.2760105
232,0.4255046038766746,15.605522,1.1966677
233,0.5300643039892862,11.993022,1.3314219
234,0.5346795949754951,16.562386,1.0007782
235,0.5635310191239753,17.555992,1.2296543
236,0.5316615739540818,15.409865,0.85990715
237,0.5693295194471559,17.073433,1.1267376
238,0.5694359957929047,15.713786,0.8839531
239,0.5333426844601521,15.300608,0.8776045
240,0.5139034767595029,13.229232,0.7211113
241,0.4813060881020232,16.531027,1.0323372
242,0.5350823864854893,16.722607,1.056221
243,0.542898443295311,12.625616,1.3195677
244,0.5172006193989884,17.875906,1.266573
245,0.4741698622014377,15.631565,0.8627815
246,0.5383593311726736,16.70401,1.0481243
247,0.5090344671534074,13.383828,1.1421089
248,0.5774199486894284,17.986155,1.3925514
249,0.5044366705840557,13.651853,1.2113352
250,0.5585430254926296,15.6547785,0.8594322
251,0.5767533698191426,16.614899,1.0230732
252,0.5280445145836039,15.338127,0.8740835
253,0.5202756838885759,15.364545,0.8615465
254,0.5189356652496991,15.004777,1.196208
255,0.5371150322950592,15.947253,0.9507046
256,0.5583889347548799,16.998167,1.102787
257,0.6027723456009909,14.243559,0.7240429
258,0.5222896488424453,15.107234,0.8640108
259,0.5892204549119752,17.812523,1.3713837
260,0.561336392217716,17.665794,1.287674
261,0.4513043161608277,16.5013,1.0866289
262,0.5583894609311362,16.755905,1.0296745
263,0.4640795949442249,16.873985,1.0570812
264,0.589842081603884,17.466434,1.2267475
265,0.532517925475221,17.525215,1.5487804
266,0.4549303224333711,15.490285,0.94577503
267,0.5247820263141159,15.932291,0.9206009
268,0.5417872842073377,16.316006,0.9568987
269,0.5371335654596944,17.291414,1.2106628
270,0.5396921591025375,14.88051,0.85924053
271,0.5405180459572565,15.669478,0.8602047
272,0.5142068707670145,15.02606,0.8506832
273,0.4671975671673593,17.585497,1.268528
274,0.5122373774829249,15.834767,0.90489197
275,0.5179357770836717,16.75967,1.0736275
276,0.4235834897552584,17.700893,1.3244152
277,0.5257932045698401,14.989135,0.9477329
278,0.5663106597579404,16.417068,0.95635605
279,0.9872809694564936,12.863848,1.254035
280,0.5420019828164248,16.734901,1.0434513
281,0.4228289276792598,17.772497,1.1039352
282,0.529546624467936,14.736546,0.9606314
283,0.5065838173167403,16.73949,1.0288391
284,0.5187453480477038,16.421522,0.9834013
285,0.511720538868533,14.740998,0.95366096
286,0.5933619992845999,17.924967,1.3468628
287,0.5433967617422204,17.68463,1.2927475
288,0.5127384803413874,14.986024,0.761858
289,0.5527199487572422,15.590234,0.87280655
290,0.5204345683716132,17.057423,1.1648598
291,0.4857927095455683,16.812101,1.2092037
292,0.502774928274399,15.048803,0.85474586
293,0.4842163058197619,17.803698,1.3139191
294,0.529187506858324,14.744413,0.9173298
295,0.4995898986042716,14.58008,0.64838696
296,0.5591435961331137,16.365864,0.9502859
297,0.477480287537246,17.935469,1.532629
298,0.5548268477597491,15.432265,0.85725594
299,0.521018340924159,16.783953,1.1684246
300,0.7118251185732691,16.600246,1.283906
301,0.5509320852992242,15.197796,0.8564787
302,0.4643635458048943,17.417387,1.2130146
303,0.5046550844139935,16.992935,1.1117649
304,0.4784907659433255,16.449553,1.1416626
305,0.5796404796848318,15.570605,0.88043594
306,0.5016594047782644,15.807157,0.88503075
307,0.4760614698815411,15.726437,0.9007044
308,0.5036171760317578,15.509877,0.95586395
309,0.5865316433762646,17.698612,1.2761173
310,0.5310753123301388,15.63657,0.88298035
311,0.4850119590867718,17.270872,1.2136898
312,0.5055955039199387,15.437835,0.89703274
313,0.5337782847566919,15.934073,0.9056587
314,0.4801095137935005,14.871274,1.1969967
315,0.5343772240149687,15.695061,0.9066
316,0.5357981570241032,14.7406645,0.89430046
317,0.5743301207740966,15.568656,0.9049988
318,0.5360571069244453,15.1736765,0.8732405
319,0.512990255770699,15.56595,0.8881283
320,0.3068711952117658,17.150043,0.9318867
321,0.5419453673513639,17.088705,1.0936947
322,0.4617863292049788,17.535192,1.3669586
323,0.556280876247642,10.7909155,1.7485704
324,0.6421636211889484,17.598103,1.288866
325,0.5074917938938025,16.227718,1.0230579
326,0.5587410983052701,16.133198,0.94800186
327,0.4824782648671332,15.826781,0.8754301
328,0.5956499328362025,17.32234,1.382515
329,0.5891789448643187,15.631063,0.87918854
330,0.523032867699082,17.29736,1.4117451
331,0.545018495110096,15.921835,0.9099283
332,0.5210932973868325,15.298027,0.8579998
333,0.4818111270992812,15.658465,0.87771225
334,0.5000905688402257,16.725607,1.0697002
335,0.389322637081166,17.520086,1.2275276
336,0.541684687184074,14.909706,0.8910074
337,0.5416346060413618,14.852186,0.8641281
338,0.5025834330900846,15.231826,0.85208035
339,0.5002559042270353,15.329991,0.8658695
340,0.5193919911795399,15.975664,0.9653425
341,0.4615114575095266,15.89769,0.87635994
342,0.5312200732322311,15.0905,0.8486147
343,0.5942834720336658,16.783892,1.0576859
344,0.4899780705626633,14.740564,0.66222
345,0.5397155950958692,15.533779,0.8567114
346,0.5016125744807264,14.721034,0.91335106
